[2026-02-12 14:28:50] [INFO    ] discord.client: logging in using static token
[2026-02-12 14:33:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"AAPL last price - 272.69, close - 275.5, bid - 272.74\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 433.09, close - 428.27, bid - 432.63\nNVDA last price - 192.71, close - 190.05, bid - 192.66\nAMD last price - 217.13, close - 213.58, bid - 217.12","components":[],"nonce":"14775856114210487477","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:46] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'AAPL last price - 272.69, close - 275.5, bid - 272.74\nSOFI last price - 20.44, close - 20.55, bid - 20.43\nTSLA last price - 433.09, close - 428.27, bid - 432.63\nNVDA last price - 192.71, close - 190.05, bid - 192.66\nAMD last price - 217.13, close - 213.58, bid - 217.12', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:31.825000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514565463511123', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '14775856114210487477'}
[2026-02-12 14:33:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 54, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:32.644000+00:00', 'pinned': False, 'nonce': '1471514629241831424', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514568898642013', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!stockticker stopLook', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event command
[2026-02-12 14:33:47] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 55, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:33:32.873000+00:00', 'pinned': False, 'nonce': '2626852364674464083', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471514569859137731', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Stopped Printing tickers', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:33:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"Stopped Printing tickers","components":[],"nonce":"2626852364674464083","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:33:47] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'Stopped Printing tickers', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:33:32.873000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471514569859137731', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2626852364674464083'}
[2026-02-12 14:33:47] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-02-12 14:33:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 55.
[2026-02-12 14:33:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:34:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 55.
[2026-02-12 14:34:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:35:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 55.
[2026-02-12 14:35:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:35:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 56, 'op': 0, 'd': {'user_id': '1288620605905834026', 'timestamp': 1770906941, 'member': {'user': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1440473315608363060', 'guild_id': '1440473314987610134'}}
[2026-02-12 14:35:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:35:56] [DEBUG   ] discord.client: Dispatching event typing
[2026-02-12 14:35:56] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-02-12 14:36:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 56.
[2026-02-12 14:36:00] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:36:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 57, 'op': 0, 'd': {'user_id': '1288620605905834026', 'timestamp': 1770906949, 'member': {'user': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1440473315608363060', 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:04] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:04] [DEBUG   ] discord.client: Dispatching event typing
[2026-02-12 14:36:04] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-02-12 14:36:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 58, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:35:57.791000+00:00', 'pinned': False, 'nonce': '1471515238082805760', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471515177689022484', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!stockticker removeTicker AMD AAPL NVDA', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event command
[2026-02-12 14:36:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 59, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:35:58.002000+00:00', 'pinned': False, 'nonce': '7968507858905852554', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471515178574024716', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Removing Tickers: AMD,AAPL,NVDA', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:36:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"Removing Tickers: AMD,AAPL,NVDA","components":[],"nonce":"7968507858905852554","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:36:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': 'Removing Tickers: AMD,AAPL,NVDA', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:35:58.002000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471515178574024716', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7968507858905852554'}
[2026-02-12 14:36:12] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-02-12 14:36:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 60, 'op': 0, 'd': {'user_id': '1288620605905834026', 'timestamp': 1770906962, 'member': {'user': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'display_name': None, 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1440473315608363060', 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:17] [DEBUG   ] discord.client: Dispatching event typing
[2026-02-12 14:36:17] [DEBUG   ] discord.client: Dispatching event raw_typing
[2026-02-12 14:36:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 61, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:36:10.259000+00:00', 'pinned': False, 'nonce': '1471515290087981056', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471515229983604768', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!stockticker getTicker', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:24] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:36:24] [DEBUG   ] discord.client: Dispatching event command
[2026-02-12 14:36:24] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-02-12 14:36:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 62, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:36:17.811000+00:00', 'pinned': False, 'nonce': '1471515322199572480', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-18T22:46:41.081000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471515261658988625', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!stockticker getTickers', 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'eyesbot', 'public_flags': 0, 'primary_guild': None, 'id': '1288620605905834026', 'global_name': None, 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '6726c8c8cf5ca85d7974a47ae105b9fb'}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event command
[2026-02-12 14:36:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 63, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2026-02-12T14:36:18.114000+00:00', 'pinned': False, 'nonce': '3512235247069925268', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1440637184242749464'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-11-19T09:37:50.583000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1471515262930129103', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "['SOFI', 'TSLA']", 'components': [], 'channel_type': 0, 'channel_id': '1440473315608363060', 'author': {'username': 'test?', 'public_flags': 0, 'primary_guild': None, 'id': '1440635833840439366', 'global_name': None, 'display_name_styles': None, 'discriminator': '2603', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1440473314987610134'}}
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event message
[2026-02-12 14:36:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages with {"content":"['SOFI', 'TSLA']","components":[],"nonce":"3512235247069925268","enforce_nonce":true,"tts":false} has returned 200
[2026-02-12 14:36:32] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1440473315608363060/messages has received {'type': 0, 'content': "['SOFI', 'TSLA']", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2026-02-12T14:36:18.114000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1471515262930129103', 'channel_id': '1440473315608363060', 'author': {'id': '1440635833840439366', 'username': 'test?', 'avatar': None, 'discriminator': '2603', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3512235247069925268'}
[2026-02-12 14:36:32] [DEBUG   ] discord.client: Dispatching event command_completion
[2026-02-12 14:36:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:36:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:37:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:37:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:38:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:38:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:38:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:38:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:39:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:39:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:40:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:40:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:40:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:40:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:41:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:41:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:42:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:42:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:42:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:42:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:43:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:43:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:44:15] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:44:15] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:44:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:44:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:45:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:45:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:46:19] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:46:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:47:00] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:47:01] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:47:42] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:47:42] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:48:23] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:48:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:49:04] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:49:04] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:49:45] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:49:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:50:27] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:50:27] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:51:08] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:51:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:51:49] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:51:49] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:52:30] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:52:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:53:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:53:12] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:53:53] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:53:53] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 14:54:34] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 14:54:34] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 16:01:59] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 63.
[2026-02-12 16:02:17] [DEBUG   ] discord.gateway: Timed out receiving packet. Attempting a reconnect.
[2026-02-12 16:02:17] [DEBUG   ] discord.client: Got a request to RESUME the websocket.
[2026-02-12 16:02:17] [DEBUG   ] discord.client: Dispatching event disconnect
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-gtrt",{"micros":0.0}]']}}
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: Shard ID None has sent the RESUME payload.
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 9, 'd': False}
[2026-02-12 16:02:18] [INFO    ] discord.gateway: Shard ID None session has been invalidated.
[2026-02-12 16:02:18] [DEBUG   ] discord.client: Got a request to IDENTIFY the websocket.
[2026-02-12 16:02:18] [DEBUG   ] discord.client: Dispatching event disconnect
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: Created websocket connected to wss://gateway-us-east1-c.discord.gg
[2026-02-12 16:02:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 10, 'd': {'heartbeat_interval': 41250, '_trace': ['["gateway-prd-arm-us-east1-c-vs85",{"micros":0.0}]']}}
[2026-02-12 16:02:23] [DEBUG   ] discord.gateway: Shard ID None has sent the IDENTIFY payload.
[2026-02-12 16:02:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
